ENSG_ID	c_12h_rep2	c_12h_rep1	c_24h_rep2	c_24h_rep1	t_12h_rep1	t_12h_rep2	t_24h_rep1	t_24h_rep2
ENSG00000134013	5.307371906	5.253338789	4.716491068	4.286684737	4.975544149	5.062367714	4.752119472	4.757610382
ENSG00000134014	7.603602626	7.529852341	7.620037048	7.66395012	7.746455237	7.722081735	7.712535505	7.690665325
ENSG00000134020	3.910386381	3.927798589	3.958682194	3.59388079	3.802089558	3.926785046	3.867285658	3.688070404
ENSG00000134028	2.662751991	2.419377892	2.686573891	2.618689812	2.525769562	2.733926338	2.504927976	2.461181197
ENSG00000134030	5.476653083	5.504894455	5.383025656	5.22103053	5.416115199	5.353790292	5.415159542	5.404760119
ENSG00000134042	3.400792276	3.472555974	3.306904542	3.332806354	3.403362617	3.381901245	3.350313415	3.1952703
ENSG00000134046	4.22851579	4.151197696	4.199978945	4.112973298	4.100260668	4.075304374	3.978068892	4.105680056
ENSG00000134056	9.617796334	9.475714663	9.474168953	9.771164641	9.327583754	9.390292009	9.492600342	9.504819255
ENSG00000134057	9.434136309	9.394941636	9.632051218	9.655672275	9.548420195	9.492961217	10.08487911	10.07800414
ENSG00000134058	9.79914441	9.890516855	9.973592136	9.964511632	9.674359317	9.566268355	9.884352042	9.881744867
ENSG00000134061	5.432497636	5.654506379	5.369321003	5.317936156	5.24533056	5.305752347	5.099544292	5.458033216
ENSG00000134070	4.137675934	4.349027943	4.245599312	4.218233079	4.068080657	4.192246643	4.252792322	4.067797546
ENSG00000134072	5.328639518	5.292395449	5.554061339	5.337873511	5.242358209	5.386002951	5.283178533	5.266189624
ENSG00000134077	8.117411597	8.036007019	8.148271428	8.158981739	8.078505321	8.110232062	8.184680628	8.32883149
ENSG00000134107	6.422258692	6.185404904	6.234757648	6.247867747	6.478034827	6.433491149	6.407420947	6.557943539
ENSG00000134108	10.15690524	10.12528418	10.22134954	10.20178294	10.09475395	10.09008236	10.12140576	10.1645812
ENSG00000134109	6.928532662	6.782304069	6.878703736	6.976256896	6.995218553	6.915021723	7.094639741	7.065919118
ENSG00000134115	2.637155162	2.595948172	2.703411474	2.557394021	2.619891477	2.839856069	2.878168524	2.975468981
ENSG00000134121	2.573029802	2.669126132	2.551028345	2.619631951	2.62355485	2.567259117	2.62500671	2.697779836
ENSG00000134138	7.880252336	7.815692496	7.877363413	8.007280968	7.432467095	7.497703807	7.538602085	7.666602074
ENSG00000134146	4.384006775	4.253852937	4.33116751	4.226555391	4.348802505	4.314705499	4.218707924	4.465446678
ENSG00000134152	4.187414205	4.119377289	4.253436622	4.142817481	4.259798168	4.180462485	4.364296248	4.423026522
ENSG00000134153	9.652703113	9.655624841	9.607962088	9.606487628	9.78045911	9.790256838	9.688633502	9.74392105
ENSG00000134160	2.728759441	2.701155309	2.658930362	2.638263303	2.64439891	2.646042031	2.705185425	2.680774226
ENSG00000134183	3.475735997	3.348729324	3.26804421	3.221953867	3.348166087	3.647585468	3.472438059	3.420327803
ENSG00000134186	7.340952111	7.328961003	7.364389673	7.554148054	7.545959403	7.443204794	7.736928253	7.577331255
ENSG00000134193	3.299400697	3.244431951	3.311640299	3.462055154	3.153103321	3.354267942	3.134843786	3.202790357
ENSG00000134198	2.563043309	2.588267794	2.509298159	2.464013708	2.423855469	2.487333885	2.54009405	2.412821189
ENSG00000134200	3.052730894	3.327672686	3.258899487	2.997972983	3.135791861	3.207948139	3.162799043	2.915002977
ENSG00000134201	4.862649431	5.11975965	4.976168885	4.767909615	4.694895427	4.932672416	4.729489369	4.332764535
ENSG00000134202	6.976125743	6.938316656	7.118893022	7.150454459	6.778776784	6.718405984	6.603191269	6.571622222
ENSG00000134207	3.569692518	3.663600681	3.494298199	3.591958193	3.601847367	3.574125889	3.635054547	3.53761203
ENSG00000134215	7.861600076	7.807998053	7.912701228	7.857674504	7.572572019	7.514280452	7.716899501	7.791657539
ENSG00000134216	3.615989305	3.375138314	3.670713373	3.607908182	3.687462235	3.612073645	3.901154287	3.326572089
ENSG00000134222	8.351616454	8.208799778	8.422954347	8.448994848	8.187684902	8.269229489	8.663245475	8.684330204
ENSG00000134240	3.884264757	4.118945482	4.033891855	4.058210885	4.062695483	4.029407257	4.054062372	3.999989101
ENSG00000134242	2.599938148	2.576937238	2.585627742	2.542929469	2.617177586	2.578654362	2.610886298	2.595110759
ENSG00000134243	8.093038453	8.162717978	8.2071971	8.010041947	7.922236909	7.904205024	7.893696232	7.957921142
ENSG00000134245	3.116622295	3.131406296	3.150150577	3.052911699	3.119115585	3.122597656	3.105668243	3.110232669
ENSG00000134247	8.554056288	8.523924132	8.445606707	8.476414096	8.487557452	8.484334069	8.389802597	8.374827738
ENSG00000134248	10.5960918	10.63459979	10.5409349	10.58662857	10.62847779	10.61445471	10.69084713	10.68829651
ENSG00000134249	2.818604245	2.837071251	2.871165773	2.575497716	2.761984484	2.710895855	2.683096039	2.697976978
ENSG00000134250	8.194244108	8.242897397	8.229456282	8.248142967	8.100564013	8.11215213	8.1624366	8.23433012
ENSG00000134253	6.567312277	6.618353921	6.825285922	6.774466505	6.302087184	6.397080229	6.454246106	6.509143556
ENSG00000134255	5.392491843	5.334512767	5.518469731	5.767464285	5.507668554	5.511243793	5.662728335	5.717757112
ENSG00000134256	3.603057789	3.650302783	3.610984824	3.432711644	3.28202225	3.525480733	3.367000916	3.434949562
ENSG00000134258	4.763127643	4.926530062	4.656617312	4.057082234	3.863126269	3.903192745	3.375446679	2.937125283
ENSG00000134259	5.176027681	5.458916429	5.041868306	5.129204779	5.203011966	5.178133148	5.203614454	5.409720407
ENSG00000134262	5.757266729	5.736440031	5.585839796	5.779276991	5.82934371	5.855939696	5.898534595	5.952451384
ENSG00000134265	7.437154797	7.419841974	7.546934938	7.51047258	7.409291429	7.451688246	7.595626687	7.636624927
ENSG00000134278	6.906536671	6.815046695	6.847707542	6.919238864	6.705703732	6.763761436	6.890666946	7.056939095
ENSG00000134283	6.364453003	6.338937435	6.434027572	6.443413549	6.476640429	6.423831532	6.635202078	6.644017371
ENSG00000134291	9.127081041	9.1879967	9.356433313	9.282341103	8.892817444	8.909530222	8.842762073	8.836799283
ENSG00000134294	10.65248303	10.73936436	10.83064148	10.86070295	10.87795006	10.82667721	11.03632531	11.08509451
ENSG00000134297	5.423508434	5.525276698	5.406601425	5.469420685	5.310318413	5.23361397	5.06868714	4.841898223
ENSG00000134313	4.514426387	4.592590605	4.67809214	4.663226292	4.52787373	4.489221708	4.564131547	4.694944629
ENSG00000134317	7.75290947	7.714866615	7.561791684	7.764904787	7.640087643	7.52506087	7.831820641	7.827315931
ENSG00000134318	7.402270926	7.211985152	7.461586729	7.583128996	7.446337773	7.469058364	7.741031488	7.583677504
ENSG00000134321	4.164919224	4.431677458	4.343389937	4.155619932	4.040795716	3.862070379	3.981723569	4.024367366
ENSG00000134323	5.154465817	5.310142497	5.22802277	5.26796461	5.197316032	5.09950077	5.044620218	5.01190677
ENSG00000134324	6.490823329	6.694048451	6.453735554	6.429496492	6.403469962	6.362298431	6.39358197	6.347628357
ENSG00000134326	7.623356522	8.330201942	8.1752412	7.812940166	7.457422827	7.098444634	7.342060821	7.711999079
ENSG00000134330	9.010039378	8.927270116	9.108663591	8.999853056	8.967485366	8.988000391	8.978843876	9.006448825
ENSG00000134343	2.922887074	2.949740875	3.02823459	2.879442359	2.829566632	2.930651178	2.944615153	2.937486979
ENSG00000134352	5.187820395	5.224576977	5.461642809	5.25508729	5.415612956	5.378970943	5.742605451	5.766191399
ENSG00000134363	6.240538546	6.165826871	5.769338621	5.9132527	6.684414392	6.728411229	6.371513453	6.349794117
ENSG00000134369	3.915211978	3.843125165	3.873965072	3.787142483	3.91871086	3.893978258	3.865672381	3.90546477
ENSG00000134371	7.122639911	7.089948085	7.326429891	7.296714844	7.239412564	7.217505205	7.37254427	7.365325592
ENSG00000134375	9.048330351	9.067330592	9.063545433	9.038581896	9.446975064	9.357757576	9.372922266	9.276127599
ENSG00000134376	3.111788719	3.13841412	3.221105478	3.042339513	3.266061698	3.1122656	3.172213163	3.118816264
ENSG00000134389	2.633688521	2.503393299	2.678801321	2.601957536	2.614371385	2.62393055	2.743046579	2.844345111
ENSG00000134398	5.291000729	5.541208367	5.423949904	5.466427227	5.433691713	5.184847799	5.791376944	5.71227618
ENSG00000134419	5.484266068	5.457035225	5.547348954	5.596360298	5.609883403	5.589251504	5.553007693	5.7827556
ENSG00000134438	5.612447384	5.525933531	5.417005475	5.188007901	5.535106565	5.456472537	5.548483788	5.440663705
ENSG00000134440	10.47943468	10.45209401	10.53224282	10.49800325	10.66491436	10.61583652	10.64356585	10.61028907
ENSG00000134443	3.420689465	3.382779219	3.212419721	3.20948075	3.322077282	3.336580649	3.241269731	3.369131691
ENSG00000134444	7.011783493	7.009569257	6.982869882	7.051423439	7.017127361	7.031702939	6.967984787	7.153540801
ENSG00000134452	6.651602374	6.627918992	6.47739077	6.582614516	6.536889726	6.585112161	6.318441845	6.652528283
ENSG00000134453	7.340157387	7.247376053	7.242573637	7.394552863	7.382655462	7.455901452	7.452882722	7.526060327
ENSG00000134460	3.944932775	3.991502353	4.163250771	3.840433499	4.043492872	3.889175206	4.100518172	3.714344439
ENSG00000134461	6.220051126	6.225321361	6.137075282	6.232622358	6.422468074	6.404445756	6.318527492	6.359147642
ENSG00000134463	6.586138775	6.706155324	6.65106593	6.607708301	6.619813619	6.618969276	6.396225814	6.482658541
ENSG00000134470	6.360684487	6.306482511	6.172546674	6.256989012	6.322220045	6.275302247	6.356085543	6.273725404
ENSG00000134480	8.875628173	8.868955451	8.800700415	8.950583917	9.037712978	8.97703023	9.097122093	9.128989787
ENSG00000134489	2.859556767	2.670361341	2.652776958	2.55403159	2.709340877	2.579080189	2.532746269	2.635685018
ENSG00000134490	8.938909292	8.995386778	8.631628639	8.804997987	8.929978872	8.883004562	8.754966597	8.945236256
ENSG00000134504	6.159018599	5.929483659	6.037022433	5.968817473	6.18408854	6.199653099	5.996941172	6.361612071
ENSG00000134508	6.690426961	6.72043143	6.704397688	6.599624347	6.447714382	6.498644271	6.39821763	6.413058754
ENSG00000134516	3.248903687	3.16690626	3.376486625	3.196332434	3.282596465	3.328480213	3.291337121	3.334895554
ENSG00000134531	4.211017867	4.166805857	4.084545644	4.161376149	3.846591047	3.858048192	3.91882981	3.843972135
ENSG00000134532	3.054908231	3.155931134	3.140399007	2.912721883	3.028684841	3.155931134	3.097942843	3.012687169
ENSG00000134533	6.114637658	5.993466386	5.926427865	6.09429666	6.94223985	6.878149113	6.948955675	6.761218521
ENSG00000134538	2.919613757	2.986134367	3.409143959	3.084933193	3.064652396	3.051770439	3.479913258	3.339238709
ENSG00000134539	3.429143715	3.426160317	3.418945997	3.362955987	3.372323478	3.450936705	3.238521658	3.279092888
ENSG00000134548	2.633076447	2.860007729	2.642262435	2.764976486	2.816642482	2.845139609	2.812569644	2.880201663
ENSG00000134569	3.372659977	3.489106653	3.269537053	3.330712208	3.373733954	3.468824605	3.240721814	3.410454523
ENSG00000134571	5.771150178	5.949010325	5.579060531	5.50876752	5.732575307	5.882256719	5.849879058	5.608779888
ENSG00000134574	8.699441094	8.734568343	8.772975866	8.802894274	8.389777932	8.410411459	8.541993329	8.649438768
ENSG00000134575	8.523560938	8.646201051	8.479714926	8.517386874	8.49635942	8.527823416	8.403365028	8.403365028
ENSG00000134588	3.324295501	3.412256379	2.956776033	3.137175919	3.215184785	3.367024466	3.173555452	3.286853335
ENSG00000134590	10.20280835	10.19484674	10.10156162	9.975461052	10.14790063	10.17954234	9.787873494	9.796615606
ENSG00000134594	3.204810246	3.323876713	3.274563045	3.191896938	3.245141615	3.314649077	3.163073646	3.232721784
ENSG00000134595	5.475099794	5.563889274	5.485427321	5.616266763	6.14534646	6.15392132	6.009013368	6.219482907
ENSG00000134597	7.595508907	7.569383975	7.574049138	7.74956494	7.825035673	7.66072827	7.730380766	7.755349999
ENSG00000134602	8.664897443	8.515943043	8.824333867	8.783401068	8.847143406	8.816998677	9.033419596	9.005681012
ENSG00000134627	2.67045502	3.150312513	2.957621039	2.874859067	3.345854285	2.895851476	2.944778793	2.905576946
ENSG00000134640	4.848566404	4.779489793	4.864497237	4.818151193	4.687508928	4.778225808	4.653202017	4.705766648
ENSG00000134644	8.798121941	8.744463225	8.770506446	8.783611539	8.663560979	8.651391313	8.645166912	8.597263517
ENSG00000134668	3.687280239	3.889015127	3.883370607	3.576351388	4.006092743	4.030722326	3.834047754	3.894780241
ENSG00000134684	8.723120432	8.785200903	8.629095154	8.628714274	9.004701266	8.942208616	8.85869791	8.916392178
ENSG00000134686	5.653456549	5.881032004	5.642483258	5.551105892	5.60606776	5.621225981	5.480363409	5.392196213
ENSG00000134690	8.776184317	8.888549632	9.090468918	9.061105372	9.022093331	8.952760987	9.425721579	9.454295258
ENSG00000134697	8.249490446	8.110108657	8.117780134	8.220510607	8.513079419	8.533862468	8.59333659	8.669991023
ENSG00000134698	4.229721238	4.107033794	4.327713832	4.204669283	4.031825855	4.127809806	4.232824906	4.10709632
ENSG00000134709	6.297155725	6.27901154	6.394755951	6.637052521	6.603396041	6.520744383	6.546809594	6.885278225
ENSG00000134716	8.351108876	8.336744145	8.408467172	8.406610968	7.861692097	7.778561464	7.848412471	7.701402977
ENSG00000134717	6.825542505	6.530026363	6.865258787	6.707078807	6.78975982	6.765041017	6.768888792	6.850852389
ENSG00000134744	3.564778416	3.979336145	3.487212921	3.671354225	3.447332085	3.674703137	3.662488309	3.727224438
ENSG00000134748	6.456117036	6.377199032	6.510950477	6.628304499	6.500918609	6.489006366	6.877173628	6.892533746
ENSG00000134755	6.384187457	6.326210451	6.421697733	6.456861489	6.209748498	6.129468986	6.351031004	6.500345566
ENSG00000134757	3.017235801	3.030417392	2.983324587	2.936664222	3.061338849	2.865840385	2.900018992	3.041597146
ENSG00000134758	7.804010171	7.624770532	7.882288097	8.00020258	8.041615257	8.045333628	8.053508833	7.976823947
ENSG00000134759	5.46095532	5.583658184	5.580951679	5.762469251	5.655476492	5.655634057	5.60964352	5.701473455
ENSG00000134760	2.300381542	2.352642592	2.768437202	2.594165058	2.396267423	2.598349523	2.752294596	2.716215831
ENSG00000134762	2.674658166	2.698686965	2.690593249	2.628969396	2.712459388	2.594704308	2.604049468	2.527154747
ENSG00000134765	2.934007809	3.172684572	2.951511834	2.824342751	3.021022483	2.818304729	3.114088309	2.903953707
ENSG00000134769	5.07075571	5.024022151	5.135229029	4.936448027	5.04279715	5.036912319	4.942327838	4.895705277
ENSG00000134775	3.214555486	2.991273235	2.881276869	2.957987142	3.183189016	2.820048594	3.11511393	2.998560269
ENSG00000134779	6.621451679	6.648331345	6.605813877	6.640354666	6.525457689	6.589056659	6.621494552	6.717823215
ENSG00000134780	4.988813689	5.357000082	4.907093811	5.001893132	4.818154754	5.060889294	4.774262346	5.107126687
ENSG00000134809	9.772040428	9.899085472	9.632022881	9.726450295	9.950541949	10.0208451	10.08953667	10.13620721
ENSG00000134812	2.521030993	2.806606172	2.813681813	2.815631925	2.673888032	2.833445553	2.750254647	2.895162737
ENSG00000134815	5.500812058	5.501921276	5.495766692	5.40809233	5.674781554	5.632728543	5.827901913	5.810252909
ENSG00000134817	4.020170885	4.182419426	3.889571041	3.855404599	4.233643539	4.280756054	4.203658374	4.048949585
ENSG00000134824	5.647935606	5.605940688	5.345098143	5.51111114	5.607391288	5.493500205	5.534109972	5.772925955
ENSG00000134825	11.36583891	11.420957	11.16651871	11.34454807	11.39574847	11.37248597	11.321456	11.36549514
ENSG00000134827	10.44923195	10.51299833	10.31676806	10.41357184	10.65879495	10.5941312	10.911259	10.9302506
ENSG00000134830	3.576230318	3.671186704	3.33784708	3.681787198	4.229179395	4.273679429	4.359736215	4.452935965
ENSG00000134851	8.132292629	8.131525543	8.056054463	8.006786783	8.079554094	8.08985638	7.918538088	8.051886644
ENSG00000134852	7.637743748	7.526297183	7.740302717	7.803833817	7.848637834	7.823829818	7.859673216	7.90027778
ENSG00000134853	2.726643068	2.621395608	2.599362762	2.711313194	2.426665852	2.694609816	2.72866147	2.621395608
ENSG00000134864	3.943168219	3.937455671	3.898547401	3.941055951	3.749920564	3.743695956	3.691671149	3.876934414
ENSG00000134871	4.489834914	4.148081641	4.225553027	4.242665901	3.860688854	3.972290266	3.766081865	3.642551284
ENSG00000134873	3.299343538	3.285012222	3.195541811	3.174003326	3.495125373	3.277608966	3.472300182	3.534146162
ENSG00000134874	2.452552638	2.508172255	2.471163982	2.454421313	2.526689147	2.584299187	2.444523512	2.628797368
ENSG00000134882	7.8208059	7.728723368	7.765488288	7.790422575	7.578612696	7.733024744	7.522963572	7.708662464
ENSG00000134884	5.449518715	5.459188222	5.539661994	5.633079871	5.530942533	5.499432821	5.695042765	5.773762944
ENSG00000134899	6.878423849	6.876520818	6.968468353	7.032669764	6.89669786	6.894588	7.012323126	7.065921023
ENSG00000134900	5.590452155	5.506018805	5.80451622	5.831024029	5.767110484	5.779597251	5.865843626	5.969206561
ENSG00000134901	5.654229692	5.594704001	6.016818394	6.027157697	5.979390814	5.835733858	6.273179902	6.339275499
ENSG00000134905	5.42589538	5.520652751	5.567699957	5.553916784	5.519680686	5.520008637	5.511615395	5.87563314
ENSG00000134909	6.082040401	5.997645665	5.937474793	6.036232828	5.813380184	5.791690555	5.806877964	5.868503267
ENSG00000134910	9.409622804	9.341414761	9.489035604	9.702924102	9.633509046	9.56349709	9.793809737	9.9102515
ENSG00000134917	4.025752059	4.108354011	4.033980218	4.091860233	4.107977932	4.140739575	4.014048071	4.124556442
ENSG00000134940	3.699295969	3.627665223	3.737556364	3.547920592	3.617696471	3.763694477	3.621957111	3.439558719
ENSG00000134954	2.855925474	2.824937198	2.754900819	2.761969943	2.732985252	2.660009599	2.798581132	2.703106646
ENSG00000134962	5.334957653	5.132111525	5.044635978	5.411341644	5.343488111	5.401398985	5.437380266	5.563232594
ENSG00000134982	3.783618349	3.87798136	3.777650997	3.730253646	3.664595511	3.30973238	3.579393579	3.661625056
ENSG00000134986	2.871451586	2.72877426	2.945573654	2.877298565	2.738362953	2.735632248	3.006443929	2.816707276
ENSG00000134987	6.190326416	6.030777911	6.126979298	6.12333518	6.542422897	6.477070927	6.547606611	6.686654673
ENSG00000134996	8.259546082	8.320321796	8.221593616	8.336209994	8.708605732	8.701945581	8.425545189	8.469843526
